Entity,Code,Day,total_vaccinations
Kazakhstan,KAZ,2021-05-31,3170032
Kazakhstan,KAZ,2021-06-01,3206473
Kazakhstan,KAZ,2021-06-02,3241998
Kazakhstan,KAZ,2021-06-03,3276918
Kazakhstan,KAZ,2021-06-04,3323620
Kazakhstan,KAZ,2021-06-05,3375005
Kazakhstan,KAZ,2021-06-06,3409522
Kazakhstan,KAZ,2021-06-07,3435240
Kazakhstan,KAZ,2021-06-08,3498939
Kazakhstan,KAZ,2021-06-09,3566878
Kazakhstan,KAZ,2021-06-10,3635425
Kazakhstan,KAZ,2021-06-11,3714092
Kazakhstan,KAZ,2021-06-12,3806686
Kazakhstan,KAZ,2021-06-13,3861948
Kazakhstan,KAZ,2021-06-14,3890186
Kazakhstan,KAZ,2021-06-15,3982697
Kazakhstan,KAZ,2021-06-16,4068193
Kazakhstan,KAZ,2021-06-17,4157358
Kazakhstan,KAZ,2021-06-18,4255193
Kazakhstan,KAZ,2021-06-19,4345853
Kazakhstan,KAZ,2021-06-20,4397655
Kazakhstan,KAZ,2021-06-21,4428255
Kazakhstan,KAZ,2021-06-22,4525197
Kazakhstan,KAZ,2021-06-23,4611224
Kazakhstan,KAZ,2021-06-24,4713807
Kazakhstan,KAZ,2021-06-25,4826715
Kazakhstan,KAZ,2021-06-26,4951029
Kazakhstan,KAZ,2021-06-27,5021117
Kazakhstan,KAZ,2021-06-28,5070217
Kazakhstan,KAZ,2021-06-29,5201167
Kazakhstan,KAZ,2021-06-30,5335768
Kazakhstan,KAZ,2021-07-01,5453306
Kazakhstan,KAZ,2021-07-02,5588733
Kazakhstan,KAZ,2021-07-03,5747548
Kazakhstan,KAZ,2021-07-04,5892097
Kazakhstan,KAZ,2021-07-05,5961831
Kazakhstan,KAZ,2021-07-06,6058585
Kazakhstan,KAZ,2021-07-07,6142705
Kazakhstan,KAZ,2021-07-08,6303889
Kazakhstan,KAZ,2021-07-09,6470158
Kazakhstan,KAZ,2021-07-10,6631615
Kazakhstan,KAZ,2021-07-11,6742275
Kazakhstan,KAZ,2021-07-12,6814950
Kazakhstan,KAZ,2021-07-13,6977194
Kazakhstan,KAZ,2021-07-14,7143683
Kazakhstan,KAZ,2021-07-15,7303180
Kazakhstan,KAZ,2021-07-17,7567360
Kazakhstan,KAZ,2021-07-18,7645097
Kazakhstan,KAZ,2021-07-19,7693534
Kazakhstan,KAZ,2021-07-20,7819581
Kazakhstan,KAZ,2021-07-21,7872926
Kazakhstan,KAZ,2021-07-22,8001622
Kazakhstan,KAZ,2021-07-23,8130877
Kazakhstan,KAZ,2021-07-24,8268903
Kazakhstan,KAZ,2021-07-25,8359068
Kazakhstan,KAZ,2021-07-26,8409760
Kazakhstan,KAZ,2021-07-27,8545226
Kazakhstan,KAZ,2021-07-28,8667367
Kazakhstan,KAZ,2021-07-29,8811134
Kazakhstan,KAZ,2021-07-30,8953785
Kazakhstan,KAZ,2021-07-31,9101581
Kazakhstan,KAZ,2021-08-01,9208838
Kazakhstan,KAZ,2021-08-02,9266699
Kazakhstan,KAZ,2021-08-03,9422035
Kazakhstan,KAZ,2021-08-04,9579252
Kazakhstan,KAZ,2021-08-05,9733159
Kazakhstan,KAZ,2021-08-06,9866185
Kazakhstan,KAZ,2021-08-07,10004227
Kazakhstan,KAZ,2021-08-08,10083693
Kazakhstan,KAZ,2021-08-09,10133567
Kazakhstan,KAZ,2021-08-10,10253180
Kazakhstan,KAZ,2021-08-11,10384678
Kazakhstan,KAZ,2021-08-12,10503374
Kazakhstan,KAZ,2021-08-13,10607929
Kazakhstan,KAZ,2021-08-14,10712219
Kazakhstan,KAZ,2021-08-15,10774674
Kazakhstan,KAZ,2021-08-16,10810765
Kazakhstan,KAZ,2021-08-17,10908584
Kazakhstan,KAZ,2021-08-18,11003032
Kazakhstan,KAZ,2021-08-19,11096951
Kazakhstan,KAZ,2021-08-20,11189420
Kazakhstan,KAZ,2021-08-21,11285628
Kazakhstan,KAZ,2021-08-22,11347235
Kazakhstan,KAZ,2021-08-23,11382327
Kazakhstan,KAZ,2021-08-24,11483650
Kazakhstan,KAZ,2021-08-25,11571835
Kazakhstan,KAZ,2021-08-26,11619575
Kazakhstan,KAZ,2021-08-27,11752505
Kazakhstan,KAZ,2021-08-28,11848609
Kazakhstan,KAZ,2021-08-29,11909481
Kazakhstan,KAZ,2021-08-30,11950047
Kazakhstan,KAZ,2021-08-31,11995502
Kazakhstan,KAZ,2021-09-01,12108285
Kazakhstan,KAZ,2021-09-02,12212130
Kazakhstan,KAZ,2021-09-03,12308454
Kazakhstan,KAZ,2021-09-04,12403279
Kazakhstan,KAZ,2021-09-05,12465884
Kazakhstan,KAZ,2021-09-06,12501794
Kazakhstan,KAZ,2021-09-07,12593633
Kazakhstan,KAZ,2021-09-08,12684463
Kazakhstan,KAZ,2021-09-09,12764970
Kazakhstan,KAZ,2021-09-10,12844958
Kazakhstan,KAZ,2021-09-11,12916105
Kazakhstan,KAZ,2021-09-12,12966142
Kazakhstan,KAZ,2021-09-13,12994074
Kazakhstan,KAZ,2021-09-14,13071632
Kazakhstan,KAZ,2021-09-15,13142460
Kazakhstan,KAZ,2021-09-16,13213887
Kazakhstan,KAZ,2021-09-17,13287776
Kazakhstan,KAZ,2021-09-18,13368189
Kazakhstan,KAZ,2021-09-19,13427908
Kazakhstan,KAZ,2021-09-20,13461216
Kazakhstan,KAZ,2021-09-21,13536123
Kazakhstan,KAZ,2021-09-22,13619117
Kazakhstan,KAZ,2021-09-23,13698195
Kazakhstan,KAZ,2021-09-24,13775754
Kazakhstan,KAZ,2021-09-25,13853000
Kazakhstan,KAZ,2021-09-26,13901899
Kazakhstan,KAZ,2021-09-27,13932708
Kazakhstan,KAZ,2021-09-28,14013701
Kazakhstan,KAZ,2021-09-29,14095115
Kazakhstan,KAZ,2021-09-30,14168795
Kazakhstan,KAZ,2021-10-01,14248164
Kazakhstan,KAZ,2021-10-02,14319567
Kazakhstan,KAZ,2021-10-03,14362693
Kazakhstan,KAZ,2021-10-04,14388682
Kazakhstan,KAZ,2021-10-05,14455968
Kazakhstan,KAZ,2021-10-06,14522412
Kazakhstan,KAZ,2021-10-07,14551618
Kazakhstan,KAZ,2021-10-08,14639156
Kazakhstan,KAZ,2021-10-09,14696554
Kazakhstan,KAZ,2021-10-10,14734747
Kazakhstan,KAZ,2021-10-11,14760444
Kazakhstan,KAZ,2021-10-12,14827554
Kazakhstan,KAZ,2021-10-13,14898507
Kazakhstan,KAZ,2021-10-14,14969562
Kazakhstan,KAZ,2021-10-15,15035724
Kazakhstan,KAZ,2021-10-16,15101387
Kazakhstan,KAZ,2021-10-17,15137851
Kazakhstan,KAZ,2021-10-18,15158233
Kazakhstan,KAZ,2021-10-19,15221541
Kazakhstan,KAZ,2021-10-20,15281564
Kazakhstan,KAZ,2021-10-21,15338460
Kazakhstan,KAZ,2021-10-22,15394361
Kazakhstan,KAZ,2021-10-23,15446184
Kazakhstan,KAZ,2021-10-24,15477640
Kazakhstan,KAZ,2021-10-25,15497251
Kazakhstan,KAZ,2021-10-26,15550804
Kazakhstan,KAZ,2021-10-27,15605426
Kazakhstan,KAZ,2021-10-28,15655946
Kazakhstan,KAZ,2021-10-29,15706525
Kazakhstan,KAZ,2021-10-30,15750164
Kazakhstan,KAZ,2021-10-31,15782394
Kazakhstan,KAZ,2021-11-01,15800433
Kazakhstan,KAZ,2021-11-02,15847503
Kazakhstan,KAZ,2021-11-03,15898336
Kazakhstan,KAZ,2021-11-04,15943769
Kazakhstan,KAZ,2021-11-05,15992721
Kazakhstan,KAZ,2021-11-06,16041199
Kazakhstan,KAZ,2021-11-07,16070232
Kazakhstan,KAZ,2021-11-08,16084460
Kazakhstan,KAZ,2021-11-09,16135144
Kazakhstan,KAZ,2021-11-10,16183146
Kazakhstan,KAZ,2021-11-11,16231814
Kazakhstan,KAZ,2021-11-12,16278843
Kazakhstan,KAZ,2021-11-13,16321561
Kazakhstan,KAZ,2021-11-14,16344892
Kazakhstan,KAZ,2021-11-15,16357164
Kazakhstan,KAZ,2021-11-16,16397514
Kazakhstan,KAZ,2021-11-17,16438843
Kazakhstan,KAZ,2021-11-18,16473574
Kazakhstan,KAZ,2021-11-19,16512957
Kazakhstan,KAZ,2021-11-20,16550257
Kazakhstan,KAZ,2021-11-21,16570835
Kazakhstan,KAZ,2021-11-22,16583080
Kazakhstan,KAZ,2021-11-24,16620755
Kazakhstan,KAZ,2021-11-25,16686219
Kazakhstan,KAZ,2021-11-26,16715042
Kazakhstan,KAZ,2021-11-27,16746560
Kazakhstan,KAZ,2021-11-28,16766179
Kazakhstan,KAZ,2021-11-29,16776906
Kazakhstan,KAZ,2021-11-30,16787821
Kazakhstan,KAZ,2021-12-01,16848567
Kazakhstan,KAZ,2021-12-02,16862524
Kazakhstan,KAZ,2021-12-03,16901396
Kazakhstan,KAZ,2021-12-04,16937209
Kazakhstan,KAZ,2021-12-05,16955745
Kazakhstan,KAZ,2021-12-06,16966213
Kazakhstan,KAZ,2021-12-07,16998423
Kazakhstan,KAZ,2021-12-08,17031922
Kazakhstan,KAZ,2021-12-09,17065227
Kazakhstan,KAZ,2021-12-10,17095350
Kazakhstan,KAZ,2021-12-11,17123916
Kazakhstan,KAZ,2021-12-12,17138045
Kazakhstan,KAZ,2021-12-13,17147214
Kazakhstan,KAZ,2021-12-14,17223811
Kazakhstan,KAZ,2021-12-17,17234303
Kazakhstan,KAZ,2021-12-18,17244165
Kazakhstan,KAZ,2021-12-19,17256476
Kazakhstan,KAZ,2021-12-20,17262783
Kazakhstan,KAZ,2021-12-21,17289323
Kazakhstan,KAZ,2021-12-22,17315975
Kazakhstan,KAZ,2021-12-23,17339001
Kazakhstan,KAZ,2021-12-24,17364009
Kazakhstan,KAZ,2021-12-25,17386961
Kazakhstan,KAZ,2021-12-26,17400137
Kazakhstan,KAZ,2021-12-27,17407217
Kazakhstan,KAZ,2021-12-28,17429286
Kazakhstan,KAZ,2021-12-29,17453484
Kazakhstan,KAZ,2021-12-30,17478389
Kazakhstan,KAZ,2021-12-31,17501273
Kazakhstan,KAZ,2022-01-01,17511994
Kazakhstan,KAZ,2022-01-02,17521399
Kazakhstan,KAZ,2022-01-03,17525330
Kazakhstan,KAZ,2022-01-04,17532487
Kazakhstan,KAZ,2022-01-05,17566051
Kazakhstan,KAZ,2022-01-11,17575249
Kazakhstan,KAZ,2022-01-12,17594455
Kazakhstan,KAZ,2022-01-13,17622972
Kazakhstan,KAZ,2022-01-14,17643308
Kazakhstan,KAZ,2022-01-15,17663299
Kazakhstan,KAZ,2022-01-16,17676183
Kazakhstan,KAZ,2022-01-17,17683075
Kazakhstan,KAZ,2022-01-18,17702832
Kazakhstan,KAZ,2022-01-19,17725973
Kazakhstan,KAZ,2022-01-20,17748892
Kazakhstan,KAZ,2022-01-21,17772417
Kazakhstan,KAZ,2022-01-22,17794582
Kazakhstan,KAZ,2022-01-23,17807668
Kazakhstan,KAZ,2022-01-24,17816568
Kazakhstan,KAZ,2022-01-25,17839238
Kazakhstan,KAZ,2022-01-26,17861309
Kazakhstan,KAZ,2022-01-27,17882989
Kazakhstan,KAZ,2022-01-28,17902193
Kazakhstan,KAZ,2022-01-30,17934008
Kazakhstan,KAZ,2022-01-31,17941272
Kazakhstan,KAZ,2022-02-01,17961233
Kazakhstan,KAZ,2022-02-02,17979054
Kazakhstan,KAZ,2022-02-03,17998334
Kazakhstan,KAZ,2022-02-04,18034375
Kazakhstan,KAZ,2022-02-06,18045037
Kazakhstan,KAZ,2022-02-07,18054135
Kazakhstan,KAZ,2022-02-08,18074321
Kazakhstan,KAZ,2022-02-09,18093856
Kazakhstan,KAZ,2022-02-10,18114802
Kazakhstan,KAZ,2022-02-11,18134610
Kazakhstan,KAZ,2022-02-12,18155015
Kazakhstan,KAZ,2022-02-13,20273902
Kazakhstan,KAZ,2022-02-14,20297258
Kazakhstan,KAZ,2022-02-15,20360105
Kazakhstan,KAZ,2022-02-16,20424314
Kazakhstan,KAZ,2022-02-17,20473033
Kazakhstan,KAZ,2022-02-18,20550682
Kazakhstan,KAZ,2022-02-19,20613121
Kazakhstan,KAZ,2022-02-21,20671873
Kazakhstan,KAZ,2022-02-22,20729169
Kazakhstan,KAZ,2022-02-23,20787319
Kazakhstan,KAZ,2022-02-24,20843546
Kazakhstan,KAZ,2022-02-25,20860829
Kazakhstan,KAZ,2022-02-26,20875072
Kazakhstan,KAZ,2022-02-27,20875964
Kazakhstan,KAZ,2022-02-28,20884314
Kazakhstan,KAZ,2022-03-01,20890962
Kazakhstan,KAZ,2022-03-02,20906189
Kazakhstan,KAZ,2022-03-03,20918681
Kenya,KEN,2021-03-04,0
Kenya,KEN,2021-03-10,4000
Kenya,KEN,2021-03-14,9144
Kenya,KEN,2021-03-17,20000
Kenya,KEN,2021-03-24,64100
Kenya,KEN,2021-03-26,90340
Kenya,KEN,2021-03-31,161771
Kenya,KEN,2021-04-03,196435
Kenya,KEN,2021-04-07,340121
Kenya,KEN,2021-04-08,422021
Kenya,KEN,2021-04-14,569244
Kenya,KEN,2021-04-16,651650
Kenya,KEN,2021-04-21,750471
Kenya,KEN,2021-04-28,853081
Kenya,KEN,2021-05-13,930460
Kenya,KEN,2021-05-14,933436
Kenya,KEN,2021-05-19,945597
Kenya,KEN,2021-05-20,948980
Kenya,KEN,2021-05-21,951026
Kenya,KEN,2021-05-23,953954
Kenya,KEN,2021-05-24,954515
Kenya,KEN,2021-05-25,957804
Kenya,KEN,2021-05-26,960379
Kenya,KEN,2021-05-27,963241
Kenya,KEN,2021-05-28,966433
Kenya,KEN,2021-05-29,968733
Kenya,KEN,2021-05-31,969692
Kenya,KEN,2021-06-02,971714
Kenya,KEN,2021-06-03,973987
Kenya,KEN,2021-06-04,976541
Kenya,KEN,2021-06-05,981887
Kenya,KEN,2021-06-06,983580
Kenya,KEN,2021-06-07,989029
Kenya,KEN,2021-06-08,1005509
Kenya,KEN,2021-06-09,1030445
Kenya,KEN,2021-06-10,1059117
Kenya,KEN,2021-06-11,1095122
Kenya,KEN,2021-06-13,1113158
Kenya,KEN,2021-06-14,1116021
Kenya,KEN,2021-06-15,1138748
Kenya,KEN,2021-06-16,1155745
Kenya,KEN,2021-06-17,1164161
Kenya,KEN,2021-06-18,1174071
Kenya,KEN,2021-06-19,1181588
Kenya,KEN,2021-06-20,1183376
Kenya,KEN,2021-06-21,1187663
Kenya,KEN,2021-06-22,1190889
Kenya,KEN,2021-06-23,1201325
Kenya,KEN,2021-06-24,1220151
Kenya,KEN,2021-06-26,1279023
Kenya,KEN,2021-06-27,1287776
Kenya,KEN,2021-06-28,1293004
Kenya,KEN,2021-06-29,1334749
Kenya,KEN,2021-06-30,1378585
Kenya,KEN,2021-07-01,1417100
Kenya,KEN,2021-07-02,1447648
Kenya,KEN,2021-07-03,1468908
Kenya,KEN,2021-07-04,1473869
Kenya,KEN,2021-07-05,1477916
Kenya,KEN,2021-07-06,1495120
Kenya,KEN,2021-07-07,1511693
Kenya,KEN,2021-07-08,1524444
Kenya,KEN,2021-07-09,1530551
Kenya,KEN,2021-07-11,1539087
Kenya,KEN,2021-07-12,1547092
Kenya,KEN,2021-07-13,1550389
Kenya,KEN,2021-07-14,1565344
Kenya,KEN,2021-07-15,1607982
Kenya,KEN,2021-07-17,1618356
Kenya,KEN,2021-07-18,1620465
Kenya,KEN,2021-07-20,1635441
Kenya,KEN,2021-07-21,1636475
Kenya,KEN,2021-07-22,1648869
Kenya,KEN,2021-07-23,1661560
Kenya,KEN,2021-07-24,1670941
Kenya,KEN,2021-07-25,1672687
Kenya,KEN,2021-07-26,1673272
Kenya,KEN,2021-07-27,1682899
Kenya,KEN,2021-07-28,1692793
Kenya,KEN,2021-07-29,1707734
Kenya,KEN,2021-07-30,1712550
Kenya,KEN,2021-08-01,1726193
Kenya,KEN,2021-08-02,1726937
Kenya,KEN,2021-08-03,1734013
Kenya,KEN,2021-08-04,1741581
Kenya,KEN,2021-08-05,1750260
Kenya,KEN,2021-08-06,1768519
Kenya,KEN,2021-08-07,1793520
Kenya,KEN,2021-08-09,1804375
Kenya,KEN,2021-08-10,1842342
Kenya,KEN,2021-08-11,1881988
Kenya,KEN,2021-08-12,1922085
Kenya,KEN,2021-08-13,1970174
Kenya,KEN,2021-08-14,2008548
Kenya,KEN,2021-08-15,2033277
Kenya,KEN,2021-08-16,2053717
Kenya,KEN,2021-08-18,2154825
Kenya,KEN,2021-08-19,2221704
Kenya,KEN,2021-08-20,2290801
Kenya,KEN,2021-08-21,2374197
Kenya,KEN,2021-08-22,2396064
Kenya,KEN,2021-08-23,2412209
Kenya,KEN,2021-08-24,2501198
Kenya,KEN,2021-08-25,2585664
Kenya,KEN,2021-08-26,2649820
Kenya,KEN,2021-08-27,2693039
Kenya,KEN,2021-08-28,2726932
Kenya,KEN,2021-08-29,2742199
Kenya,KEN,2021-08-30,2752266
Kenya,KEN,2021-08-31,2773239
Kenya,KEN,2021-09-01,2792309
Kenya,KEN,2021-09-02,2807945
Kenya,KEN,2021-09-03,2809389
Kenya,KEN,2021-09-04,2854662
Kenya,KEN,2021-09-05,2862528
Kenya,KEN,2021-09-06,2870392
Kenya,KEN,2021-09-07,2874858
Kenya,KEN,2021-09-08,2934285
Kenya,KEN,2021-09-10,3031728
Kenya,KEN,2021-09-12,3090932
Kenya,KEN,2021-09-13,3099807
Kenya,KEN,2021-09-15,3192099
Kenya,KEN,2021-09-16,3241751
Kenya,KEN,2021-09-17,3290450
Kenya,KEN,2021-09-18,3337913
Kenya,KEN,2021-09-20,3364322
Kenya,KEN,2021-09-21,3409017
Kenya,KEN,2021-09-22,3461056
Kenya,KEN,2021-09-23,3507836
Kenya,KEN,2021-09-24,3554424
Kenya,KEN,2021-09-25,3600187
Kenya,KEN,2021-09-26,3613357
Kenya,KEN,2021-09-27,3613357
Kenya,KEN,2021-09-28,3664721
Kenya,KEN,2021-09-29,3712030
Kenya,KEN,2021-09-30,3761876
Kenya,KEN,2021-10-01,3811136
Kenya,KEN,2021-10-02,3860780
Kenya,KEN,2021-10-03,3874083
Kenya,KEN,2021-10-04,3886630
Kenya,KEN,2021-10-05,3935671
Kenya,KEN,2021-10-06,3990500
Kenya,KEN,2021-10-07,4111317
Kenya,KEN,2021-10-09,4183552
Kenya,KEN,2021-10-12,4210315
Kenya,KEN,2021-10-15,4482179
Kenya,KEN,2021-10-16,4500179
Kenya,KEN,2021-10-17,4520753
Kenya,KEN,2021-10-18,4590725
Kenya,KEN,2021-10-19,4674897
Kenya,KEN,2021-10-20,4733770
Kenya,KEN,2021-10-22,4902772
Kenya,KEN,2021-10-23,4930336
Kenya,KEN,2021-10-24,4944441
Kenya,KEN,2021-10-25,5029901
Kenya,KEN,2021-10-26,5084297
Kenya,KEN,2021-10-27,5153667
Kenya,KEN,2021-10-28,5226128
Kenya,KEN,2021-10-29,5292312
Kenya,KEN,2021-10-30,5307181
Kenya,KEN,2021-10-31,5321880
Kenya,KEN,2021-11-01,5377727
Kenya,KEN,2021-11-03,5482089
Kenya,KEN,2021-11-04,5546979
Kenya,KEN,2021-11-05,5611772
Kenya,KEN,2021-11-06,5624230
Kenya,KEN,2021-11-08,5691050
Kenya,KEN,2021-11-09,5751332
Kenya,KEN,2021-11-11,5893466
Kenya,KEN,2021-11-14,5997816
Kenya,KEN,2021-11-15,6083449
Kenya,KEN,2021-11-17,6245698
Kenya,KEN,2021-11-18,6311749
Kenya,KEN,2021-11-20,6388427
Kenya,KEN,2021-11-23,6597597
Kenya,KEN,2021-11-24,6700134
Kenya,KEN,2021-11-25,6811043
Kenya,KEN,2021-11-26,6915627
Kenya,KEN,2021-11-28,6959988
Kenya,KEN,2021-11-29,7063927
Kenya,KEN,2021-11-30,7175590
Kenya,KEN,2021-12-02,7417276
Kenya,KEN,2021-12-03,7525681
Kenya,KEN,2021-12-05,7583134
Kenya,KEN,2021-12-06,7678464
Kenya,KEN,2021-12-07,7787262
Kenya,KEN,2021-12-08,7900934
Kenya,KEN,2021-12-09,8026932
Kenya,KEN,2021-12-10,8141817
Kenya,KEN,2021-12-11,8178645
Kenya,KEN,2021-12-12,8198259
Kenya,KEN,2021-12-14,8377457
Kenya,KEN,2021-12-16,8675388
Kenya,KEN,2021-12-19,8913690
Kenya,KEN,2021-12-22,9389825
Kenya,KEN,2021-12-23,9448225
Kenya,KEN,2021-12-25,9570050
Kenya,KEN,2021-12-26,9594110
Kenya,KEN,2021-12-27,9629145
Kenya,KEN,2021-12-28,9739482
Kenya,KEN,2021-12-29,9866314
Kenya,KEN,2021-12-30,10002184
Kenya,KEN,2022-01-01,10121263
Kenya,KEN,2022-01-02,10134012
Kenya,KEN,2022-01-03,10220981
Kenya,KEN,2022-01-04,10310606
Kenya,KEN,2022-01-05,10356914
Kenya,KEN,2022-01-06,10473483
Kenya,KEN,2022-01-07,10572187
Kenya,KEN,2022-01-08,10593638
Kenya,KEN,2022-01-09,10609955
Kenya,KEN,2022-01-10,10696021
Kenya,KEN,2022-01-11,10779531
Kenya,KEN,2022-01-12,10878311
Kenya,KEN,2022-01-18,11174610
Kenya,KEN,2022-01-20,11345649
Kenya,KEN,2022-01-21,11437774
Kenya,KEN,2022-01-22,11522950
Kenya,KEN,2022-01-23,11542128
Kenya,KEN,2022-01-24,11553636
Kenya,KEN,2022-01-25,11625788
Kenya,KEN,2022-01-26,11710636
Kenya,KEN,2022-01-27,11784132
Kenya,KEN,2022-01-28,11858965
Kenya,KEN,2022-01-29,11987147
Kenya,KEN,2022-01-30,12107587
Kenya,KEN,2022-01-31,12252574
Kenya,KEN,2022-02-01,12451246
Kenya,KEN,2022-02-02,12652991
Kenya,KEN,2022-02-03,12885157
Kenya,KEN,2022-02-04,13134929
Kenya,KEN,2022-02-05,13399285
Kenya,KEN,2022-02-06,13599070
Kenya,KEN,2022-02-07,13782963
Kenya,KEN,2022-02-08,13969965
Kenya,KEN,2022-02-09,14192860
Kenya,KEN,2022-02-10,14465822
Kenya,KEN,2022-02-11,14748107
Kenya,KEN,2022-02-12,15030753
Kenya,KEN,2022-02-13,15236700
Kenya,KEN,2022-02-16,15911717
Kenya,KEN,2022-02-17,16019611
Kenya,KEN,2022-02-19,16130662
Kenya,KEN,2022-02-20,16156511
Kenya,KEN,2022-02-21,16222224
Kenya,KEN,2022-02-22,16298878
Kenya,KEN,2022-02-24,16456660
Kenya,KEN,2022-02-25,16533328
Kenya,KEN,2022-02-26,16577113
Kenya,KEN,2022-02-27,16617398
Kenya,KEN,2022-02-28,16691191
Kenya,KEN,2022-03-01,16740060
Kenya,KEN,2022-03-02,16786825
Kenya,KEN,2022-03-03,16829500
Kenya,KEN,2022-03-04,16865915
Kenya,KEN,2022-03-05,16876436
Kenya,KEN,2022-03-06,16883282
Kenya,KEN,2022-03-07,16918288
Kenya,KEN,2022-03-10,17054582
Kenya,KEN,2022-03-11,17105662
Kenya,KEN,2022-03-12,17118224
Kenya,KEN,2022-03-13,17129923
Kenya,KEN,2022-03-14,17172651
Kenya,KEN,2022-03-17,17278552
Kenya,KEN,2022-03-18,17313441
Kenya,KEN,2022-03-19,17327143
Kenya,KEN,2022-03-24,17439527
Kenya,KEN,2022-04-07,17734375
Kenya,KEN,2022-04-26,17849742
Kenya,KEN,2022-05-01,17871145
Kenya,KEN,2022-05-08,17927457
Kenya,KEN,2022-05-15,17992422
Kenya,KEN,2022-05-22,18246213
Kenya,KEN,2022-05-29,18335254
Kenya,KEN,2022-06-05,18367309
Kenya,KEN,2022-06-19,18535975
Kenya,KEN,2022-08-21,20920745
Kenya,KEN,2022-09-04,21104874
Kenya,KEN,2022-09-11,21202827
Kenya,KEN,2022-09-18,21281086
Kenya,KEN,2022-09-25,21522783
Kenya,KEN,2022-10-23,22311510
Kenya,KEN,2022-10-30,22457583
Kenya,KEN,2022-11-13,22627957
Kenya,KEN,2022-11-20,22763869
Kenya,KEN,2022-12-04,22921294
Kenya,KEN,2022-12-18,23063539
Kenya,KEN,2023-01-08,23132128
Kenya,KEN,2023-02-05,23311533
Kenya,KEN,2023-02-19,23359310
Kenya,KEN,2023-04-02,23750431
Kiribati,KIR,2021-06-01,0
Kiribati,KIR,2021-08-09,13970
Kiribati,KIR,2021-09-07,20873
Kiribati,KIR,2021-09-14,31332
Kiribati,KIR,2021-09-28,36332
Kiribati,KIR,2021-10-05,45402
Kiribati,KIR,2021-10-12,51428
Kiribati,KIR,2021-10-25,65279
Kiribati,KIR,2021-11-15,72912
Kiribati,KIR,2021-11-30,82167
Kiribati,KIR,2022-01-04,104560
Kiribati,KIR,2022-01-11,111686
Kiribati,KIR,2022-02-07,120594
Kiribati,KIR,2022-03-07,126919
Kiribati,KIR,2022-03-21,133953
Kiribati,KIR,2022-04-04,136758
Kiribati,KIR,2022-05-02,144216
Kiribati,KIR,2022-05-23,147497
Kiribati,KIR,2022-08-08,156812
Kiribati,KIR,2022-09-12,159883
Kiribati,KIR,2022-10-10,178382
Kiribati,KIR,2022-11-14,182923
Kiribati,KIR,2022-11-21,188846
Kiribati,KIR,2022-11-28,193491
Kiribati,KIR,2023-01-31,215382
Kiribati,KIR,2023-02-20,219980
Kosovo,OWID_KOS,2021-03-28,0
Kosovo,OWID_KOS,2021-04-03,700
Kosovo,OWID_KOS,2021-04-04,2500
Kosovo,OWID_KOS,2021-04-14,10704
Kosovo,OWID_KOS,2021-04-18,16132
Kosovo,OWID_KOS,2021-04-23,22096
Kosovo,OWID_KOS,2021-05-17,46097
Kosovo,OWID_KOS,2021-05-20,55237
Kosovo,OWID_KOS,2021-06-02,69686
Kosovo,OWID_KOS,2021-06-06,80126
Kosovo,OWID_KOS,2021-06-13,98277
Kosovo,OWID_KOS,2021-06-20,133868
Kosovo,OWID_KOS,2021-06-30,179029
Kosovo,OWID_KOS,2021-07-08,243428
Kosovo,OWID_KOS,2021-07-09,250658
Kosovo,OWID_KOS,2021-07-10,252938
Kosovo,OWID_KOS,2021-07-11,253858
Kosovo,OWID_KOS,2021-07-12,260955
Kosovo,OWID_KOS,2021-07-13,270641
Kosovo,OWID_KOS,2021-07-14,282180
Kosovo,OWID_KOS,2021-07-15,293693
Kosovo,OWID_KOS,2021-07-16,305991
Kosovo,OWID_KOS,2021-07-17,310415
Kosovo,OWID_KOS,2021-07-20,324107
Kosovo,OWID_KOS,2021-07-22,333705
Kosovo,OWID_KOS,2021-07-23,343333
Kosovo,OWID_KOS,2021-07-26,357980
Kosovo,OWID_KOS,2021-07-27,374190
Kosovo,OWID_KOS,2021-07-28,388073
Kosovo,OWID_KOS,2021-07-29,400217
Kosovo,OWID_KOS,2021-07-30,413078
Kosovo,OWID_KOS,2021-07-31,428818
Kosovo,OWID_KOS,2021-08-03,445650
Kosovo,OWID_KOS,2021-08-04,460297
Kosovo,OWID_KOS,2021-08-05,469857
Kosovo,OWID_KOS,2021-08-06,478084
Kosovo,OWID_KOS,2021-08-07,487685
Kosovo,OWID_KOS,2021-08-10,504817
Kosovo,OWID_KOS,2021-08-11,521737
Kosovo,OWID_KOS,2021-08-14,559007
Kosovo,OWID_KOS,2021-08-17,601701
Kosovo,OWID_KOS,2021-08-18,622068
Kosovo,OWID_KOS,2021-08-19,644212
Kosovo,OWID_KOS,2021-08-20,666476
Kosovo,OWID_KOS,2021-08-21,687553
Kosovo,OWID_KOS,2021-08-22,707793
Kosovo,OWID_KOS,2021-08-24,729554
Kosovo,OWID_KOS,2021-08-25,747898
Kosovo,OWID_KOS,2021-08-26,764775
Kosovo,OWID_KOS,2021-08-27,780637
Kosovo,OWID_KOS,2021-08-28,794812
Kosovo,OWID_KOS,2021-08-29,808078
Kosovo,OWID_KOS,2021-08-31,825745
Kosovo,OWID_KOS,2021-09-01,841591
